timestamp,turn,phase,nation,unit_id,unit_type,action_type,from_q,from_r,to_q,to_r,target_q,target_r,target_type,target_value_before,target_value_after,movement_mode,path_len,path_used,progressive_used,adaptive_frac,mp_before,mp_after,fuel_before,fuel_after,combat_dmg_dealt,combat_dmg_taken,enemy_adj_before,enemy_adj_after,threat_level,decision_reason,extra_tags,reason,skip_reason,target_search_candidates,target_search_best_score,target_search_best_distance,group_id,group_size,group_leader_pos,group_assignment_score,strategic_state,aggression_level,priority_level,target_is_free,fallback_used,enemy_distance,threat_assessment,coordination_mode,ai_memory_target,reassignment_count,tactical_mode,pathfinding_failures,valid_candidates,total_candidates,unit_mp_available,unit_fuel_available
2025-09-12T00:03:40.374032,,target_selection,Niemcy,Z_Pluton__6_Versorgungs_Kompanie,,target_analysis,,,,,54,-16,,,,,,,,,,,,,,,,,,,,"Target analysis: 29 candidates, score -1.00",,29,-1,999,,,,,,,,,False,,,,,,,29,29,29,3,3
2025-09-12T00:03:40.378386,,,Niemcy,Z_Pluton__6_Versorgungs_Kompanie,,second_move,,,54,-16,,,,,,,,,,,,,,,,,,,,,,second_chance after PRE_RAID_OPTIMIZATION,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-12T00:03:40.403050,,target_selection,Niemcy,Z_Pluton__6_Aufkl_rungs_Zug_20250907191928,,target_analysis,,,,,51,-9,,,,,,,,,,,,,,,,,,,,"Target analysis: 29 candidates, score -1.00",,29,-1,999,,,,,,,,,False,,,,,,,29,29,29,3,3
2025-09-12T00:03:40.405309,,,Niemcy,Z_Pluton__6_Aufkl_rungs_Zug_20250907191928,,second_move,,,51,-9,,,,,,,,,,,,,,,,,,,,,,second_chance after PRE_RAID_OPTIMIZATION,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-12T00:03:40.414403,,,Niemcy,RESUPPLY_NEEDS,,resupply_analysis,,,,,,,,,,,,,,,,,,,,,,,,,,NEEDS_ANALYSIS PRE_RAID_OPTIMIZATION | TOTAL_FUEL_NEEDED: 15 | TOTAL_COMBAT_NEEDED: 0 | TOTAL_PE_NEEDED: 15 | BUDGET_AVAILABLE: 92 | UNITS_REQUIRING_HELP: 9,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-12T00:03:40.414403,,,Niemcy,Z_Pluton__6_Versorgungs_Kompanie,,resupply_bonus,52,-13,52,-13,,,,,,,,,,,,,,,,,,,,,,bonus_phase PRE_RAID_OPTIMIZATION | PE_SPENT: fuel=1 combat=0 total=1 | BONUS_ALLOCATION: 2 PE available | REMAINING_BUDGET: 19 PE,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-12T00:03:40.415437,,,Niemcy,TL_Kompania__6_Panzer_Kompanie,,resupply_bonus,52,7,52,7,,,,,,,,,,,,,,,,,,,,,,bonus_phase PRE_RAID_OPTIMIZATION | PE_SPENT: fuel=1 combat=0 total=1 | BONUS_ALLOCATION: 2 PE available | REMAINING_BUDGET: 18 PE,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-12T00:03:40.415437,,,Niemcy,Z_Pluton__6_Aufkl_rungs_Zug,,resupply_bonus,50,1,50,1,,,,,,,,,,,,,,,,,,,,,,bonus_phase PRE_RAID_OPTIMIZATION | PE_SPENT: fuel=1 combat=0 total=1 | BONUS_ALLOCATION: 2 PE available | REMAINING_BUDGET: 17 PE,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-12T00:03:40.416531,,,Niemcy,Z_Kompania__6_Unterst_tzungs_Bataillon,,resupply_bonus,48,-9,48,-9,,,,,,,,,,,,,,,,,,,,,,bonus_phase PRE_RAID_OPTIMIZATION | PE_SPENT: fuel=1 combat=0 total=1 | BONUS_ALLOCATION: 2 PE available | REMAINING_BUDGET: 16 PE,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-12T00:03:40.416531,,,Niemcy,Z_Pluton__6_Aufkl_rungs_Zug_20250907191928,,resupply_bonus,51,-9,51,-9,,,,,,,,,,,,,,,,,,,,,,bonus_phase PRE_RAID_OPTIMIZATION | PE_SPENT: fuel=1 combat=0 total=1 | BONUS_ALLOCATION: 2 PE available | REMAINING_BUDGET: 15 PE,,,,,,,,,,,,,,,,,,,,,,,,
